date,account_value
2011-09-02,100439.431664505
2011-09-06,100674.06138618468
2011-09-07,100818.92525379943
2011-09-08,100713.1053782196
2011-09-09,100472.2183184204
2011-09-12,100684.18824334716
2011-09-13,100808.71173461914
2011-09-14,100936.39209350586
2011-09-15,101113.21173461914
2011-09-16,101639.0519140625
2011-09-19,101739.43188842773
2011-09-20,101376.27009344482
2011-09-21,101315.31662860107
2011-09-22,100926.28478607177
2011-09-23,100943.38500579834
2011-09-26,101224.18525299072
2011-09-27,100970.38528045654
2011-09-28,101217.88528045654
2011-09-29,100890.7350881958
2011-09-30,100604.85233935546
2011-10-03,100409.35233935546
2011-10-04,100433.5805601654
2011-10-05,100769.3680601654
2011-10-06,100867.63829100036
2011-10-07,101025.90882933044
2011-10-10,101348.32891905212
2011-10-11,101556.0970192108
2011-10-12,101622.59711076354
2011-10-13,101588.7001139984
2011-10-14,102127.26076768493
2011-10-17,101899.25380377196
2011-10-18,101981.1616355133
2011-10-19,101314.01742591857
2011-10-20,101426.33752479553
2011-10-21,101489.51742591857
2011-10-24,101642.33752479553
2011-10-25,101077.4971622467
2011-10-26,99553.5200122528
2011-10-27,99997.66027104187
2011-10-28,100556.28072392273
2011-10-31,100350.32271177672
2011-11-01,100272.5598395996
2011-11-02,100469.46712435913
2011-11-03,100616.10140365601
2011-11-04,100514.52325038148
2011-11-07,100543.64348963929
2011-11-08,100599.08379725648
2011-11-09,100219.96355799866
2011-11-10,100195.88311366273
2011-11-11,100558.6726593628
2011-11-14,100644.69489338684
2011-11-15,100581.77648524476
2011-11-16,100242.83886764527
2011-11-17,99801.8968056183
2011-11-18,99366.47651753236
2011-11-21,98900.9665535431
2011-11-22,99086.17708381654
2011-11-23,98881.63530229188
2011-11-25,98472.86559329224
2011-11-28,99212.93319329835
2011-11-29,98850.05353936768
2011-11-30,99095.7531548462
2011-12-01,99400.67388543702
2011-12-02,99330.07636480713
2011-12-05,99343.51679449463
2011-12-06,99071.51679449463
2011-12-07,99287.77492350769
2011-12-08,98973.17416972351
2011-12-09,99136.18388504029
2011-12-12,98911.54423660279
2011-12-13,98334.90361160279
2011-12-14,98315.70439285279
2011-12-15,98382.90361160279
2011-12-16,98382.90361160279
2011-12-19,98259.38408035279
2011-12-20,98463.54423660279
2011-12-21,97932.31183561707
2011-12-22,98241.01700221254
2011-12-23,98123.58797221376
2011-12-27,98054.73106575014
2011-12-28,97890.3344588318
2011-12-29,97888.12065184022
2011-12-30,97835.50717086793
2012-01-03,98244.67666549684
2012-01-04,98139.79637069703
2012-01-05,98146.61928794862
2012-01-06,98496.61928794862
2012-01-09,98213.11907432557
2012-01-10,98266.7604300995
2012-01-11,98235.78091920473
2012-01-12,98024.7319325409
2012-01-13,98201.52232255555
2012-01-17,98431.5627125702
2012-01-18,98991.5409646759
2012-01-19,99357.08112367248
2012-01-20,99100.12081178284
2012-01-23,98746.80107911682
2012-01-24,98813.2313464508
2012-01-25,98872.24457228088
2012-01-26,99280.72488844299
2012-01-27,99432.42398512267
2012-01-30,99194.14389479064
2012-01-31,99363.60452711486
2012-02-01,98255.08484327697
2012-02-02,98424.40497128296
2012-02-03,98865.26261895752
2012-02-06,98529.3031157837
2012-02-07,98607.00334161377
2012-02-08,98702.4628447876
2012-02-09,98664.77736479188
2012-02-10,98706.77718168641
2012-02-13,99160.52741056825
2012-02-14,99138.29633082582
2012-02-15,98612.19488983156
2012-02-16,98262.61423187258
2012-02-17,98462.89487316896
2012-02-21,98444.17444470216
2012-02-22,98311.27276332094
2012-02-23,98177.76257044985
2012-02-24,98196.78411990359
2012-02-27,98148.78363162234
2012-02-28,98570.38397341922
2012-02-29,98237.29012397768
2012-03-01,98265.80968324283
2012-03-02,98204.21045379642
2012-03-05,98283.8897445679
2012-03-06,98351.76963471988
2012-03-07,98571.53028535465
2012-03-08,98888.86988496402
2012-03-09,98619.76288766482
2012-03-12,98543.31791702274
2012-03-13,98642.73427372744
2012-03-14,98449.3441217499
2012-03-15,98629.45396977237
2012-03-16,98681.35041136172
2012-03-19,98721.11546511843
2012-03-20,99299.9652575989
2012-03-21,99248.96473880007
2012-03-22,99306.39285133364
2012-03-23,99530.60039945986
2012-03-26,100196.1505550995
2012-03-27,100414.6011776581
2012-03-28,100046.31584263613
2012-03-29,100343.01558018496
2012-03-30,100162.41505528262
2012-04-02,99778.8557901459
2012-04-03,99918.72779324344
2012-04-04,99425.4379525452
2012-04-05,99460.23742153934
2012-04-09,99238.28265556338
2012-04-10,98807.96270927432
2012-04-11,98895.08319267276
2012-04-12,99134.44330009463
2012-04-13,98938.20367607119
2012-04-16,98674.5746185303
2012-04-17,98931.78456420901
2012-04-18,99172.79688832095
2012-04-19,99175.33570722965
2012-04-20,99073.41476301578
2012-04-23,98913.14568145755
2012-04-24,99107.32710087589
2012-04-25,99491.59642663578
2012-04-26,99639.17711511234
2012-04-27,102540.01717248539
2012-04-30,103019.53916281131
2012-05-01,102844.46720544437
2012-05-02,102864.20783654788
2012-05-03,102789.00754968265
2012-05-04,102270.07891145328
2012-05-07,102381.22873750309
2012-05-08,102261.52780976871
2012-05-09,102172.98408555606
2012-05-10,102529.14473008731
2012-05-11,102624.18379258731
2012-05-14,102168.18379258731
2012-05-15,102309.58151383976
2012-05-16,102277.57133622745
2012-05-17,101724.67163224796
2012-05-18,101287.20216508488
2012-05-21,101704.4677767487
2012-05-22,101432.0278963776
2012-05-23,101623.12759730534
2012-05-24,101420.95098197942
2012-05-25,101188.30037773137
2012-05-29,101372.44043815618
2012-05-30,100820.22526091008
2012-05-31,101191.69683230596
2012-06-01,100718.00658572392
2012-06-04,101365.4989882813
2012-06-05,101226.77892602544
2012-06-06,101678.63817895512
2012-06-07,101797.900916153
2012-06-08,101764.94016175847
2012-06-11,101561.00060182194
2012-06-12,101552.76041322331
2012-06-13,101378.69016175847
2012-06-14,101349.35555871586
2012-06-15,101754.9565108643
2012-06-18,102203.19625695805
2012-06-19,102345.67574914555
2012-06-20,102239.402295929
2012-06-21,101982.15261636357
2012-06-22,102150.47165817265
2012-06-25,101928.93204635625
2012-06-26,102516.17133468633
2012-06-27,102517.23075241093
2012-06-28,102055.83539364628
2012-06-29,102809.11630795292
2012-07-02,102913.64808978276
2012-07-03,102935.8878554688
2012-07-05,102668.89819363409
2012-07-06,102449.58173239141
2012-07-09,102449.35668238836
2012-07-10,101849.95635279852
2012-07-11,101727.91582545477
2012-07-12,101399.60805421454
2012-07-13,101732.69255993658
2012-07-16,101470.8920228272
2012-07-17,101572.79580958563
2012-07-18,101632.73675807196
2012-07-19,102598.43641932684
2012-07-20,102833.75587733465
2012-07-23,102580.6760128327
2012-07-24,102251.00587733465
2012-07-25,101579.90393109136
2012-07-26,101911.42297406011
2012-07-27,103867.23441242987
2012-07-30,103728.24317097479
2012-07-31,103412.97392964178
2012-08-01,103274.79986425788
2012-08-02,103128.88000341803
2012-08-03,103607.04961456305
2012-08-06,103493.13514016729
2012-08-07,103791.25421975713
2012-08-08,103535.95851669316
2012-08-09,103498.51765975957
2012-08-10,103343.70388784795
2012-08-13,103307.12417593389
2012-08-14,103395.62417593389
2012-08-15,103898.7604775086
2012-08-16,104394.12364344792
2012-08-17,104347.90150262456
2012-08-20,104247.62130064396
2012-08-21,104136.67982453923
2012-08-22,104585.63095063786
2012-08-23,104349.78671537785
2012-08-24,104912.74777494816
2012-08-27,104685.00111941532
2012-08-28,104960.69750703433
2012-08-29,105087.95681489566
2012-08-30,104974.55758393863
2012-08-31,105234.66175151065
2012-09-04,105185.27355841067
2012-09-05,104974.2052133179
2012-09-06,105629.52567840579
2012-09-07,106622.55554840091
2012-09-10,106357.84404632571
2012-09-11,106172.98719436649
2012-09-12,106167.78806716923
2012-09-13,106771.44051821902
2012-09-14,106907.14011709597
2012-09-17,106475.50156729129
2012-09-18,106574.99356729128
2012-09-19,106964.68259317019
2012-09-20,106848.97324258425
2012-09-21,106404.7537296448
2012-09-24,106049.64397317507
2012-09-25,105735.82966389468
2012-09-26,105358.92605032351
2012-09-27,106299.7961313019
2012-09-28,105993.09102445986
2012-10-01,105681.23929411318
2012-10-02,105490.89085966494
2012-10-03,106214.15918055728
2012-10-04,106832.95959559635
2012-10-05,106566.40075770572
2012-10-08,106641.19909754947
2012-10-09,105539.60034266666
2012-10-10,104721.45921542362
2012-10-11,104615.96863009647
2012-10-12,104359.04432586674
2012-10-15,104611.78086296085
2012-10-16,104578.42222038272
2012-10-17,105071.87264457706
2012-10-18,104704.91272941593
2012-10-19,104030.76188102725
2012-10-22,103159.72171012881
2012-10-23,103234.2177580109
2012-10-24,102407.54457472233
2012-10-25,101616.60353468327
2012-10-26,103792.04457472233
2012-10-31,103026.7554619141
2012-11-01,102919.5054619141
2012-11-02,102959.54528735355
2012-11-05,103232.6758110352
2012-11-06,103694.56520007328
2012-11-07,102908.06520007328
2012-11-08,102234.53642199711
2012-11-09,102084.54784152226
2012-11-12,102107.58836886601
2012-11-13,102126.30907199101
2012-11-14,101596.83114447026
2012-11-15,101256.0824719849
2012-11-16,101927.4309674683
2012-11-19,102581.28734147648
2012-11-20,103175.50618302921
2012-11-21,103796.00618302921
2012-11-23,104067.71905024722
2012-11-26,104617.49761470035
2012-11-27,104584.69381404117
2012-11-28,105133.77480769351
2012-11-29,105749.4553496857
2012-11-30,105863.86390023807
2012-12-03,105611.0237207947
2012-12-04,105930.45393278507
2012-12-05,106149.23162466433
2012-12-06,106060.47592515567
2012-12-07,106045.47729844668
2012-12-10,105214.7240284424
2012-12-11,105655.64375195315
2012-12-12,105818.03185589601
2012-12-13,105740.51269085695
2012-12-14,105427.3930619507
2012-12-17,106141.65359179689
2012-12-18,107142.2725645752
2012-12-19,106773.54200427247
2012-12-20,107313.82551818849
2012-12-21,106608.50758605958
2012-12-24,106870.30476623536
2012-12-26,105321.59765991212
2012-12-27,105271.42788732912
2012-12-28,104779.76881072999
2012-12-31,105678.5440164795
2013-01-02,106702.25353466798
2013-01-03,106888.28566967775
2013-01-04,106995.22445529175
2013-01-07,108484.82406466675
2013-01-08,108152.02621310425
2013-01-09,108146.93002963258
2013-01-10,107984.31845736696
2013-01-11,108402.91944003297
2013-01-14,109178.63288430788
2013-01-15,109043.06736865235
2013-01-16,108555.71526846316
2013-01-17,108809.91827139285
2013-01-18,109080.24517297365
2013-01-22,108761.79638146974
2013-01-23,108418.59356164552
2013-01-24,109306.42646484377
2013-01-25,111064.66280099489
2013-01-28,109737.01585885622
2013-01-29,107116.78545114138
2013-01-30,109201.40571636966
2013-01-31,107981.72407574466
2013-02-01,107897.72407574466
2013-02-04,107059.12091046144
2013-02-05,108213.0915220337
2013-02-06,107433.19927960206
2013-02-07,107100.87091046144
2013-02-08,107389.57088552858
2013-02-11,106588.24542843629
2013-02-12,106841.29174627687
2013-02-13,108672.18987860109
2013-02-14,108633.0880109253
2013-02-15,107927.58904852296
2013-02-19,108719.78967108155
2013-02-20,108151.99029364015
2013-02-21,108072.09008612062
2013-02-22,107983.6919537964
2013-02-25,107040.18884100343
2013-02-26,106952.71730108644
2013-02-27,107621.54046063234
2013-02-28,107796.9785709839
2013-03-01,108049.81878094484
2013-03-04,109317.4579411011
2013-03-05,109746.2267317505
2013-03-06,109432.7532657776
2013-03-07,109448.22883489993
2013-03-08,109502.47840765383
2013-03-11,108983.0020692139
2013-03-12,109494.2634219971
2013-03-13,109665.95363806155
2013-03-14,107999.59571334842
2013-03-15,107301.8387553406
2013-03-18,106598.10824636843
2013-03-19,106331.44837881472
2013-03-20,106488.04749990847
2013-03-21,105783.70033038332
2013-03-22,106572.86044085695
2013-03-25,106257.74069134524
2013-03-26,107038.52224652102
2013-03-27,107951.43014941408
2013-03-28,108169.20059619143
2013-04-01,107271.0132077637
2013-04-02,107585.65725073245
2013-04-03,106791.74234991457
2013-04-04,106800.78104940797
2013-04-05,106127.32368145754
2013-04-08,106776.21676312257
2013-04-09,107187.67827209475
2013-04-10,107870.11345275881
2013-04-11,108825.15666564944
2013-04-12,109392.91460021975
2013-04-15,108419.29288378908
2013-04-16,109292.47196093752
2013-04-17,108358.81149951174
2013-04-18,106850.59519091799
2013-04-19,107021.33461123658
2013-04-22,107635.03090029908
2013-04-23,108651.53205996705
2013-04-24,108628.34409259036
2013-04-25,109759.06665728762
2013-04-26,105960.07385943606
2013-04-29,104986.38057287599
2013-04-30,105767.81904943849
2013-05-01,104701.7848897095
2013-05-02,105526.90628863528
2013-05-03,106582.65080894472
2013-05-06,106135.29338706972
2013-05-07,106522.96955183412
2013-05-08,106706.31601789857
2013-05-09,106993.17946925355
2013-05-10,107666.35970606995
2013-05-13,107837.6970282135
2013-05-14,108586.1479723053
2013-05-15,108237.19180662537
2013-05-16,107756.51132566834
2013-05-17,108895.17108518982
2013-05-20,108447.98324949646
2013-05-21,108691.25175230409
2013-05-22,107516.88410691834
2013-05-23,107284.62041450501
2013-05-24,107272.29910523987
2013-05-28,108387.8527856598
2013-05-29,108032.063522995
2013-05-30,108294.66105717469
2013-05-31,108773.40623539734
2013-06-03,108306.81556321717
2013-06-04,108068.19016270447
2013-06-05,108366.334710495
2013-06-06,108500.70206196595
2013-06-07,110353.63598368835
2013-06-10,111214.63848612976
2013-06-11,109918.61565586853
2013-06-12,109274.57390809632
2013-06-13,110127.41289735414
2013-06-14,109754.80910707093
2013-06-17,110601.0966405182
2013-06-18,111370.6991795807
2013-06-19,110621.89791004945
2013-06-20,109640.1376561432
2013-06-21,109623.1406443634
2013-06-24,109045.36728437805
2013-06-25,109357.37899250793
2013-06-26,110518.86923161315
2013-06-27,110514.32750144959
2013-06-28,110544.01308622741
2013-07-01,111487.75386991882
2013-07-02,111834.66280995178
2013-07-03,111898.56020985413
2013-07-05,112292.61150990296
2013-07-08,113295.8396898346
2013-07-09,113496.06020985413
2013-07-10,113666.96606755066
2013-07-11,115242.6274118805
2013-07-12,116946.56432414246
2013-07-15,116734.88854289246
2013-07-16,116799.67932395934
2013-07-17,117196.13405064392
2013-07-18,116192.80161796568
2013-07-19,116438.90314762878
2013-07-22,116053.90314762878
2013-07-23,115521.50019352722
2013-07-24,115052.68021263121
2013-07-25,116038.33832420348
2013-07-26,117941.15183128355
2013-07-29,116628.81900828551
2013-07-30,115805.6423638458
2013-07-31,115540.27181941221
2013-08-01,116510.3231804962
2013-08-02,116205.37405580138
2013-08-05,115480.56957115172
2013-08-06,115426.57176841734
2013-08-07,114558.43184605407
2013-08-08,114292.54188795469
2013-08-09,114638.81060108947
2013-08-12,114509.12167848204
2013-08-13,113891.68140138243
2013-08-14,113291.74631809996
2013-08-15,112181.38743138121
2013-08-16,111805.18882298277
2013-08-19,111976.65400297544
2013-08-20,112324.7314871063
2013-08-21,111747.65400297544
2013-08-22,112934.17027525327
2013-08-23,112998.56026325987
2013-08-26,112116.66600520324
2013-08-27,110891.70628840636
2013-08-28,111042.50487239074
2013-08-29,111599.31053645324
2013-08-30,110900.02655644224
2013-09-03,112722.08115238951
2013-09-04,113854.3586365814
2013-09-05,113961.99663706968
2013-09-06,114375.2976603546
2013-09-09,115283.60324079893
2013-09-10,115437.35208427427
2013-09-11,115265.69869694517
2013-09-12,115078.97205497739
2013-09-13,114854.95987712094
2013-09-16,114410.1181643829
2013-09-17,116348.41195710751
2013-09-18,118226.94845613095
2013-09-19,118233.83613316342
2013-09-20,119261.03584019467
2013-09-23,118091.86802925108
2013-09-24,118730.44008418272
2013-09-25,118372.27742549131
2013-09-26,119696.01772090147
2013-09-27,119182.97316047666
2013-09-30,118364.0643470001
2013-10-01,120383.39375373838
2013-10-02,120275.71220802305
2013-10-03,118866.64169801329
2013-10-04,119915.24139894103
2013-10-07,117698.45995658872
2013-10-08,116025.6629595184
2013-10-09,114790.35972950743
2013-10-10,116504.54033253477
2013-10-11,117917.38063404844
2013-10-14,117869.94913856505
2013-10-15,116807.53391584777
2013-10-16,117821.54660765074
2013-10-17,117890.98630491637
2013-10-18,122394.6672131195
2013-10-21,121774.33071476745
2013-10-22,123299.0058006439
2013-10-23,121847.89356703185
2013-10-24,123215.83897108458
2013-10-25,131072.8726058197
2013-10-28,129754.909837265
2013-10-29,130898.99199058532
2013-10-30,130488.76280497739
2013-10-31,131237.70482557677
2013-11-01,129960.08513563537
2013-11-04,129894.04265516662
2013-11-05,129931.94014076231
2013-11-06,129237.81562574767
2013-11-07,126007.09687574767
2013-11-08,127741.5033157501
2013-11-11,128783.07488075255
2013-11-12,127536.26893214416
2013-11-13,129255.59955958556
2013-11-14,132139.6814499359
2013-11-15,132596.3464889984
2013-11-18,131821.56194422912
2013-11-19,131500.404473526
2013-11-20,130883.8408030548
2013-11-21,132534.84238996886
2013-11-22,133416.2382639923
2013-11-25,134546.00041444396
2013-11-26,135780.5253167877
2013-11-27,137179.22298731992
2013-11-29,138989.64394679258
2013-12-02,138643.80202784727
2013-12-03,136634.09390144347
2013-12-04,136976.90601878354
2013-12-05,136586.96973530576
2013-12-06,137240.9510900421
2013-12-09,136692.99173945616
2013-12-10,137464.23261238096
2013-12-11,135965.72581382748
2013-12-12,135713.8051595306
2013-12-13,136515.1225423431
2013-12-16,137787.11125767516
2013-12-17,137432.02928746032
2013-12-18,139667.41863072204
2013-12-19,139459.12563703916
2013-12-20,141358.44309352108
2013-12-23,141553.56342433163
2013-12-24,140545.44309352108
2013-12-26,141956.7245575714
2013-12-27,140240.39692085265
2013-12-30,138959.2792450714
2013-12-31,140433.52289741515
2014-01-02,140209.26210789487
2014-01-03,139791.57244114683
2014-01-06,139026.8566652069
2014-01-07,140223.65500505065
2014-01-08,141285.2309740753
2014-01-09,141035.4880506439
2014-01-10,140113.83536216733
2014-01-13,138269.75972364805
2014-01-14,140086.48806736752
2014-01-15,139623.8943478851
2014-01-16,139604.5023190765
2014-01-17,140659.87164280697
2014-01-21,142727.79271153256
2014-01-22,142027.1014513397
2014-01-23,140724.1677050018
